ticker,article_date,article_count,unique_source_count,total_word_count,tone_weighted,tone_positive_weighted,tone_negative_weighted,tone_polarity_weighted,tone_avg,tone_stddev,tone_min,tone_max,positive_article_count,negative_article_count,neutral_article_count,avg_activity_density
AMZN,2025-03-12,113,74,60743.0,1.0727975021879139,3.6695431974203854,2.596745695232471,6.2662888926528559,0.71739811178802193,3.8493333393894407,-10.443864229765,7.79816513761468,63,30,20,21.72195237889456
AMZN,2025-03-13,112,66,61967.0,0.45499016348398408,3.1351037829675761,2.6801136194835915,5.815217402451168,0.89267958069126,2.9167030907294547,-6.26450116009281,7.11111111111111,58,28,26,22.434273058657361
AMZN,2025-03-14,100,65,65553.0,0.741432743061725,3.2803011376192814,2.5388683945575559,5.8191695321768364,1.1433189167067,3.5420079616370104,-7.69230769230769,7.51515151515152,50,22,28,21.854542651145596
AMZN,2025-03-15,45,26,26071.0,-0.13431118882059781,2.5228333074381393,2.6571444962587369,5.1799778036968736,-0.16747359299039541,2.7259049667973159,-7.44186046511628,3.28042328042328,17,17,11,22.572927285670978
AMZN,2025-03-16,49,23,39023.0,1.036225025855714,2.4856567514243118,1.4494317255685971,3.9350884769929082,1.0165119487429406,2.299921046145871,-8.08457711442786,5.59610705596107,35,7,7,21.379434248222648
AMZN,2025-03-17,55,39,24118.0,1.496016001575994,3.5019734889678,2.0059574873918056,5.5079309763596065,2.1830727648370769,3.5666057167754168,-13.215859030837,11.3074204946996,37,6,12,21.20729810034782
AMZN,2025-03-18,134,87,98233.0,1.5979733256557112,4.0832538036682955,2.4852804780125832,6.5685342816808747,1.8195848221821531,3.7085906494451875,-8.41121495327103,11.3207547169811,82,24,28,21.814115882343486
AMZN,2025-03-19,119,77,73709.0,1.1400998786923344,3.2615123604776559,2.1214124817853226,5.3829248422629785,1.2038079945249096,2.8374137365228873,-8.63509749303621,10.6617647058824,79,21,19,22.010929501304812
AMZN,2025-03-20,245,208,113265.0,0.93592028098506541,2.7591061084943806,1.8231858275093169,4.5822919360036911,0.89638333012431626,2.2759006806721018,-7.81990521327014,8.92857142857143,70,26,149,22.980866215478844
AMZN,2025-03-21,75,55,47168.0,1.427194624813215,3.4952450135516417,2.0680503887384267,5.5632954022900689,1.0590568419730091,3.60211796855371,-5.6782334384858,8.0,39,20,16,22.38412417294759
AMZN,2025-03-22,44,25,24392.0,1.2342599843947706,3.3873957845487932,2.153135800154022,5.5405315847028138,0.57232477461610309,3.5917386894533294,-8.27338129496403,6.1455038409399,26,10,8,22.416090361576348
AMZN,2025-03-23,45,25,24021.0,1.2359758041159028,3.4127908467623631,2.17681504264646,5.5896058894088236,1.2518923009149621,2.4392865906083219,-5.27182866556837,6.25832223701731,28,7,10,23.1303864265975
AMZN,2025-03-24,94,67,62522.0,1.7250343280820921,3.8780006560713174,2.1529663279892257,6.0309669840605435,1.5222539099196601,3.1949427781098123,-6.66666666666667,8.8785046728972,57,18,19,22.837360522793137
AMZN,2025-03-25,123,73,138180.0,0.00044798397941864655,2.7859902125324769,2.7855422285530542,5.571532441085532,1.4395343636692437,3.7948083821610568,-8.71934604904632,13.7254901960784,70,31,22,22.127900376394674
AMZN,2025-03-26,174,84,155102.0,0.1075743916173518,2.5669936640796305,2.459419272462279,5.0264129365419148,0.79985577398118046,2.8328595601486271,-8.64864864864865,10.6666666666667,79,30,65,21.031674950324387
AMZN,2025-03-27,146,69,187613.0,0.284047181898909,2.8725923086152494,2.5885451267163408,5.4611374353315947,-0.40076428648863871,3.5696144821150781,-9.46601941747573,8.43881856540085,45,41,60,21.516146108783349
AMZN,2025-03-28,73,55,60521.0,0.24208935203955712,3.1059712267840407,2.8638818747444814,5.9698531015285177,0.5602780401866001,2.8580067582574968,-8.68263473053892,7.24137931034483,38,20,15,21.718294558078544
AMZN,2025-03-29,55,34,35478.0,-0.40443210463789164,2.6193984321754384,3.0238305368133291,5.6432289689887662,0.303638310338553,3.105931479520688,-9.83606557377049,4.72103004291846,25,11,19,22.572575330992315
AMZN,2025-03-30,41,28,28108.0,0.23783024887633189,2.9709234584842816,2.7330932096079472,5.70401666809223,0.83457830912241171,2.9243083471837927,-10.9187749667111,5.48245614035088,21,7,13,21.766866500729236
AMZN,2025-03-31,103,69,49181.0,0.81489993131517469,3.3125718333439171,2.497671902028745,5.810243735372663,0.565407923288008,3.2740129061463077,-11.5537848605578,6.91358024691358,48,32,23,21.653465503114624
AMZN,2025-04-01,89,53,56593.0,0.66068891956929177,3.7415223826233892,3.0808334630540966,6.8223558456774835,0.59840344213410046,4.3347337626885158,-11.038961038961,10.4,48,28,13,21.805971110370891
AMZN,2025-04-02,92,57,48513.0,1.0589897499285186,3.6330012679124861,2.5740115179839682,6.2070127858964543,1.2877702844227465,3.3403420100223955,-8.40064620355412,7.66129032258065,59,19,14,22.20122742285076
AMZN,2025-04-03,112,72,53806.0,1.0093279231384531,3.2432132027602862,2.2338852796218336,5.4770984823821189,1.1117916085957178,3.57543789789705,-10.6128550074738,14.344262295082,61,26,25,20.672616485231131
AMZN,2025-04-04,65,45,40288.0,1.0902063570455167,3.3799560072532149,2.2897496502076979,5.6697056574609119,1.3471619898169565,2.5731377637028165,-5.05359877488515,9.55882352941176,40,11,14,21.362655777390938
AMZN,2025-04-05,42,30,21105.0,0.506167753439908,3.323685090195736,2.8175173367558282,6.141202426951561,1.1064930520406069,3.5645579778180942,-6.94444444444444,8.61660079051383,25,11,6,21.8116827581874
AMZN,2025-04-06,40,21,23961.0,0.17716914213699167,3.027552212239812,2.8503830701028203,5.8779352823426327,0.69350737748239266,3.4589628933859156,-8.86075949367089,6.89655172413793,22,11,7,22.31227618480635
AMZN,2025-04-07,71,46,41512.0,0.85013897375913583,3.3689272937756725,2.5187883200165353,5.8877156137922073,1.2568043335970294,3.0588945749729928,-7.95454545454546,9.20502092050209,41,15,15,21.810703111031987
AMZN,2025-04-08,79,51,43129.0,0.47727292999163407,3.3828063584896904,2.9055334284980545,6.2883397869877449,1.239721503970904,3.6136851340585063,-7.18157181571816,10.3542234332425,42,22,15,21.550458231975668
AMZN,2025-04-09,154,132,125893.0,-1.7690447152485407,1.422208381548127,3.1912530967966632,4.6134614783447887,-1.1518800829054954,2.9955758992742081,-8.76712328767123,10.498687664042,38,102,14,23.7740143120366
AMZN,2025-04-10,115,73,89762.0,1.0934524924530471,3.3897453043063561,2.29629281185331,5.6860381161596667,1.1161600387694233,2.9324696453870671,-6.19785458879619,11.2033195020747,59,25,31,22.411359954211903
AMZN,2025-04-11,76,52,43994.0,1.0102055968155554,3.236769298971514,2.2265637021559588,5.46333300112747,1.6316350985899581,3.4872603227562813,-7.45341614906832,9.93657505285412,43,16,17,21.814791687156848
AMZN,2025-04-12,60,27,37217.0,1.1362294258612065,2.7986472450657622,1.6624178192045549,4.4610650642703158,1.0147143758277075,3.0678733427258567,-6.553911205074,8.1151832460733,38,13,9,21.833862263189609
AMZN,2025-04-13,34,20,19919.0,0.6330507822631618,3.3425378711225151,2.7094870888593516,6.0520249599818641,0.39056710674647033,3.0341364626605256,-7.4468085106383,5.175983436853,17,10,7,22.51154429106542
AMZN,2025-04-14,65,45,43540.0,1.5556226656643579,3.51474843454833,1.9591257688839732,5.4738742034323034,1.435286261495043,2.9684402667892824,-5.73913043478261,8.83190883190883,38,11,16,21.492607788062575
AMZN,2025-04-15,87,54,54347.0,0.39283483414409226,2.867115479965102,2.47428064582101,5.3413961257861127,0.3295225027581169,3.2748028326457286,-7.71349862258953,7.31707317073171,38,24,25,22.350178460263944
AMZN,2025-04-16,120,92,74985.0,0.56343219603409767,3.1848410883596578,2.6214088923255594,5.8062499806852159,0.487477682724213,3.3026817055428772,-6.45879732739421,8.31643002028397,47,43,30,22.861293317447558
AMZN,2025-04-17,104,53,69750.0,1.0618335806992569,2.6166057748259721,1.5547721941267156,4.1713779689526884,0.7373398555345696,2.9214519633885216,-8.06174957118353,7.04225352112676,66,22,16,21.143770902130935
AMZN,2025-04-18,100,61,71826.0,0.46506216716753557,3.064742888309373,2.5996807211418389,5.664423609451215,0.45390891907263703,3.0825907670455126,-6.92798541476755,7.63052208835341,47,31,22,21.612360294271884
AMZN,2025-04-19,38,27,35476.0,1.29878345776438,4.2884733402265995,2.9896898824622182,7.2781632226888178,0.373705570284278,3.2015449745352864,-6.91823899371069,5.20231213872832,19,11,8,23.740491598427059
AMZN,2025-04-20,44,24,23198.0,-0.43064705949537135,2.8805606389936713,3.3112076984890448,6.1917683374827153,-0.24354163553328317,3.0300638506380606,-8.84615384615385,3.7037037037037,19,15,10,22.215983019236813
AMZN,2025-04-21,63,39,35977.0,0.16271253665086616,3.0722903397545762,2.9095778031037094,5.9818681428582838,0.45194187548854664,3.0801241424901238,-6.28415300546448,8.13253012048193,33,16,14,21.596776688348879
AMZN,2025-04-22,93,53,54624.0,0.56727415898001055,3.0305985242500904,2.4633243652700818,5.4939228895201726,0.27929438821274982,3.1649285032534045,-8.06754221388368,9.01771336553945,46,31,16,22.906500444144502
AMZN,2025-04-23,79,55,48076.0,0.61459386417564632,3.6009435584877063,2.9863496943120609,6.587293252799765,0.59124477564571465,3.4691320765643687,-11.6959064327485,6.60660660660661,38,20,21,22.222753907291292
AMZN,2025-04-24,116,74,88309.0,1.2586499558642934,3.96094691333992,2.7022969574756277,6.6632438708155473,1.2629697677350729,3.7777300949792028,-10.7594936708861,8.29493087557604,65,32,19,21.542980406213633
AMZN,2025-04-25,89,53,52421.0,1.0138920681234387,3.3213177277730663,2.3074256596496285,5.6287433874226949,0.953686156925494,3.4830596575814736,-6.82302771855011,10.8490566037736,48,19,22,21.083541484526982
AMZN,2025-04-26,54,33,34676.0,0.747776947201282,2.8283666946865043,2.0805897474852229,4.9089564421717267,0.61979724193218311,3.5075826901313421,-9.67741935483871,5.39033457249071,35,10,9,20.531396226907031
AMZN,2025-04-27,38,21,28675.0,0.9822363422221948,3.9457567275211987,2.9635203852990046,6.9092771128202042,1.8361166215810645,2.7492903086677312,-5.41310541310541,7.21311475409836,26,6,6,22.259915318050819
AMZN,2025-04-28,74,59,49030.0,1.7571540869794886,3.84910614720368,2.09195206022419,5.9410582074278713,1.5357244352328281,3.3816429711953173,-8.24053452115813,8.81542699724518,45,12,17,21.906903895728256
AMZN,2025-04-29,178,131,107885.0,0.51113722989362176,2.4838670661414852,1.9727298362478636,4.4565969023893484,-0.011858613226095785,3.4421090976957252,-11.6129032258065,10.3004291845494,65,39,74,22.56147994307009
AMZN,2025-04-30,130,83,105942.0,0.28869655736729105,2.7232716680867251,2.4345751107194356,5.1578467788061619,0.047132629516941138,3.7983698969008706,-12.0253164556962,7.91139240506329,66,39,25,22.010940985893871
AMZN,2025-05-01,143,109,90311.0,1.5617689150622427,3.4392986109490287,1.8775296958867864,5.3168283068358164,1.2401002137342791,3.0819707226859112,-10.9785202863962,12.2401847575058,75,26,42,22.080490005231113
AMZN,2025-05-02,142,109,94140.0,0.71398233257742827,2.9731738045519389,2.2591914719745105,5.2323652765264494,0.99923760868510259,2.6623462658037358,-9.07759882869692,9.97304582210243,57,23,62,22.250954795173104
AMZN,2025-05-03,67,36,43417.0,1.0863599120558556,2.94729501416032,1.8609351021044658,4.808230116264788,0.25341961431915783,2.8754699725736623,-13.0434782608696,7.07070707070707,29,19,19,21.800161515296008
AMZN,2025-05-04,37,19,23716.0,0.32654424817434324,3.2416940386185487,2.9151497904442043,6.1568438290627512,1.065870263160664,2.3409986041938349,-5.05050505050505,3.76766091051805,20,6,11,20.089345834633086
AMZN,2025-05-05,89,51,64462.0,0.4614576571357859,2.41588340919875,1.9544257520629635,4.3703091612617131,0.71789203192475226,3.0356058104050305,-5.85585585585586,12.8865979381443,45,22,22,21.11007658060322
AMZN,2025-05-06,78,58,40008.0,0.968246229674042,3.6409079154240227,2.6726616857499792,6.3135696011740006,1.1070237910195888,3.78870258103897,-10.5504587155963,9.97150997150997,45,21,12,21.041932384445342
AMZN,2025-05-07,108,76,65782.0,1.6952926645068798,4.1152155346437134,2.4199228701368334,6.5351384047805468,1.9919245298656421,3.3038953874764165,-7.59162303664921,9.58904109589041,67,13,28,20.626979003356752
AMZN,2025-05-08,113,89,135636.0,2.8683906270692878,4.9984991962133352,2.1301085691440442,7.1286077653573781,2.9631951652296866,3.3077864616904611,-5.70469798657718,10.4529616724739,84,10,19,22.816462558745513
AMZN,2025-05-09,108,84,58235.0,2.7632918395030677,4.8927358335361095,2.1294439940330427,7.0221798275691532,2.5440365365376163,2.9136840834548732,-9.71428571428571,12.0181405895692,86,10,12,21.530767390301698
AMZN,2025-05-10,44,32,23860.0,2.008001505201638,4.2721699155661046,2.2641684103644693,6.5363383259305774,1.4255610984823186,3.5651012508299535,-6.97674418604651,9.43193997856377,26,9,9,21.851215386170896
AMZN,2025-05-11,34,21,25676.0,0.74181628318781578,3.331174943314263,2.589358660126448,5.9205336034407106,0.30483126472715943,2.1311366318433964,-6.65137614678899,4.02010050251256,15,6,13,23.332564223298562
AMZN,2025-05-12,80,62,61217.0,1.3467294454922789,3.7862838624676658,2.439554416975386,6.2258382794430522,1.3326164265097797,3.329025032834239,-7.71428571428571,13.0239520958084,46,12,22,21.257331594951673
AMZN,2025-05-13,137,90,76605.0,1.7321611800861989,3.4612799731511972,1.7291187930649965,5.1903987662161928,1.7252364137182201,2.9890228772937752,-6.66666666666667,12.3188405797101,104,21,12,21.427367454165143
AMZN,2025-05-14,95,69,65378.0,2.0455870833145484,4.1008705687219651,2.0552834854074158,6.1561540541293818,2.2436633045301444,3.5872970014898113,-11.6438356164384,11.2107623318386,58,13,24,21.501878163179839
AMZN,2025-05-15,86,62,62220.0,1.0986587236808363,3.3584875854246921,2.259828861743856,5.6183164471685485,1.3865537217077935,3.1036090105829537,-7.4656188605108,8.24742268041237,52,16,18,22.126270009871156
AMZN,2025-05-16,143,86,94154.0,0.8757112262452319,2.9799253672352077,2.1042141409899755,5.084139508225185,1.0749450058730599,2.8866062522616818,-10.482180293501,10.8187134502924,71,19,53,22.1990667124492
AMZN,2025-05-17,65,33,45243.0,0.96886970036061038,2.9581167034806,1.9892470031199889,4.9473637066005871,0.89824311601982554,2.3839019560297752,-5.32687651331719,6.09756097560976,31,14,20,22.31401196458841
AMZN,2025-05-18,63,24,56107.0,1.4828922937913938,2.9971519104801883,1.5142596166887941,4.51141152716898,1.1725138036936085,2.26865862322999,-6.3448275862069,7.00197238658777,43,8,12,21.894744295540345
AMZN,2025-05-19,106,70,78851.0,1.4171679919562,3.9081663944764409,2.490998402520241,6.3991647969966827,1.1561509971610509,3.1913741264822608,-5.78279266572638,9.88142292490119,58,34,14,21.567976970165613
AMZN,2025-05-20,95,63,63550.0,0.83053230410335377,3.7522748139036275,2.9217425098002727,6.6740173237039029,1.408576655523045,3.1272200353897497,-6.19718309859155,9.44407233757535,55,14,26,21.646104407848409
AMZN,2025-05-21,106,65,52365.0,0.33949792080142988,3.1270803804444842,2.7875824596430547,5.91466284008754,0.61444400755593231,3.3954280064181543,-12.9496402877698,9.83606557377049,51,23,32,21.732540819766623
AMZN,2025-05-22,136,83,72578.0,1.1645316304834068,3.4586270948500819,2.2940954643666749,5.7527225592167577,1.0581617363485802,3.0861058172474602,-7.63500931098696,8.07453416149068,72,36,28,22.693599847532806
AMZN,2025-05-23,115,60,62462.0,0.65813511458332619,3.1818200464213531,2.5236849318380288,5.7055049782593814,0.5497000619462119,3.2218648256884017,-13.0681818181818,9.09090909090909,58,24,33,21.704861492940751
AMZN,2025-05-24,51,29,37081.0,1.0058138418127518,2.9041127967768681,1.8982989549641198,4.8024117517409879,0.62968886088445175,2.7733371373053815,-8.69565217391304,5.88235294117647,26,13,12,21.906620234126265
AMZN,2025-05-25,73,26,53372.0,1.0818183233753786,2.3917806145130163,1.3099622911376378,3.7017429056506534,1.0097455624748954,1.9057606637782556,-5.65789473684211,6.29139072847682,44,9,20,21.080318133832062
AMZN,2025-05-26,81,39,58152.0,0.83150626993627064,2.8896586769370676,2.0581524070007986,4.9478110839378653,0.55412433124257887,3.2968842504933304,-11.0169491525424,7.69230769230769,46,17,18,21.374622354972232
AMZN,2025-05-27,83,50,36753.0,1.0729669694228767,3.7332388770828229,2.6602719076599448,6.39351078474277,0.64608495436014945,3.3229805360597418,-10.3448275862069,8.37209302325581,35,24,24,22.251711642912142
AMZN,2025-05-28,82,58,54349.0,1.0428866761620907,3.4038017326282888,2.3609150564661965,5.7647167890944848,0.80119088757150059,3.1482476478529033,-9.68280467445743,12.6666666666667,38,16,28,22.044698237530792
AMZN,2025-05-29,103,63,60306.0,0.6452853992667652,3.274255478928974,2.6289700796622077,5.9032255585911821,1.0425916423953747,3.2866986023572893,-10.0840336134454,13.6690647482014,53,25,25,22.318447107047952
AMZN,2025-05-30,104,64,56511.0,0.89196851376400277,3.5483679239338142,2.6563994101698118,6.2047673341036269,0.44049981005610783,3.8043394791684464,-17.6470588235294,7.4468085106383,44,23,37,20.945163704175787
AMZN,2025-05-31,42,31,27959.0,0.686373058966314,3.8861543951737558,3.1997813362074408,7.0859357313811957,0.82802519911498385,3.3442633629155547,-9.19540229885057,6.49350649350649,19,8,15,21.755481526084282
AMZN,2025-06-01,45,20,27277.0,0.72719374575900275,2.4978972987729371,1.7707035530139337,4.2686008517868714,0.52543959343912039,2.6361151250872874,-7.54716981132075,4.29864253393665,24,7,14,21.320250047937353
AMZN,2025-06-02,52,36,29401.0,0.89442739793894277,3.4883477162498493,2.5939203183109059,6.0822680345607543,1.3007204969893766,3.145366085086061,-6.61268556005398,8.06697108066971,26,10,16,22.177553069494248
AMZN,2025-06-03,97,58,71450.0,1.4511721160197284,3.3973335719019708,1.9461614558822431,5.3434950277842148,1.4101991445793141,2.4775874122579031,-5.69105691056911,11.6959064327485,59,9,29,20.4637393137223
AMZN,2025-06-04,99,70,62417.0,0.64343384616841692,3.4555453408344765,2.8121114946660604,6.2676568355005378,1.2034370551333224,3.3488443560243577,-8.00604229607251,7.86516853932584,59,24,16,21.867870714012572
AMZN,2025-06-05,136,90,83167.0,0.85153247584078562,3.4475982837566765,2.5960658079158891,6.0436640916725661,0.92061008492558327,3.4784366908752955,-11.3372093023256,6.81818181818182,74,37,25,22.149300706081661
AMZN,2025-06-06,113,76,65279.0,1.0299206008693695,3.417376120461141,2.3874555195917719,5.804831640052913,1.1736572452442635,3.120341347014489,-10.6976744186047,6.74002751031637,72,24,17,21.654373059526069
AMZN,2025-06-07,55,27,34392.0,0.60271524927370024,2.5634929272689075,1.9607776779952075,4.524270605264114,0.77922493733266518,2.2876632320833976,-5.24109014675052,6.00858369098712,30,11,14,21.869486088788882
AMZN,2025-06-08,46,32,36723.0,-0.85221812907177441,2.117821534009813,2.9700396630815868,5.0878611970914021,-0.10537773225849281,2.2507469912452067,-5.14469453376206,4.6831955922865,9,16,21,22.058409277373705
AMZN,2025-06-09,129,96,57533.0,1.7741356090502509,3.6656532619274844,1.8915176528772339,5.5571709148047184,1.7081382949106088,2.7732109225839086,-5.09031198686371,6.94789081885856,80,14,35,20.997714585748458
AMZN,2025-06-10,146,108,116979.0,-0.67676213811855335,3.0140835635032621,3.6908457016218166,6.7049292651250809,1.2697968124875678,3.5056589456830873,-10.062893081761,11.3122171945701,83,35,28,21.828983239667732
AMZN,2025-06-11,161,94,128374.0,0.024632978498162036,2.9146189698686706,2.889985991370509,5.804604961239181,0.95335787229894231,2.7589985337888319,-9.16398713826367,10.6463878326996,88,36,37,21.584521016540361
AMZN,2025-06-12,100,79,53959.0,1.3710866381664666,3.6772360164535045,2.3061493782870386,5.9833853947405427,1.2220295012320157,3.9191353846309931,-10.0,10.7692307692308,62,21,17,21.44575575393517
AMZN,2025-06-13,88,60,50950.0,0.98476870837603181,3.77283174192204,2.7880630335460084,6.5608947754680473,1.3274087270748312,3.3604084845739308,-7.44234800838574,8.95522388059701,55,16,17,21.149746366771581
AMZN,2025-06-14,42,25,23621.0,0.86096595751943539,3.4783868134203253,2.61742085590089,6.0958076693212142,0.8822158316557841,3.0024841381616656,-6.15976900866217,8.88888888888889,18,7,17,22.919458487679613
AMZN,2025-07-02,124,82,99857.0,1.7447321734130987,4.0570563370740418,2.312324163660942,6.369380500734982,2.0067544550379841,3.5396586620020254,-7.63888888888889,10.15625,75,28,21,22.48040419256003
AMZN,2025-07-03,143,90,94432.0,0.51183879612851646,3.6596901307168506,3.1478513345883341,6.8075414653051869,0.57412355910531332,3.1481716384551479,-9.09090909090909,10.4925053533191,64,30,49,22.45969236265362
AMZN,2025-07-04,92,67,65070.0,1.0372688386061788,3.5568862569771862,2.5196174183710069,6.0765036753481967,1.09719032686515,3.02900574310688,-8.15217391304348,8.45771144278607,45,18,29,21.390473836899339
AMZN,2025-07-05,55,31,31000.0,0.72592769492147569,3.2621380525721295,2.5362103576506541,5.7983484102227845,0.52300101494615314,3.2110036897684968,-9.375,5.95238095238095,34,16,5,21.720505625991137
AMZN,2025-07-06,68,44,51409.0,0.97575490417860566,3.6166536333429025,2.6408987291642969,6.2575523625072025,0.98751328837271257,2.3405300962099456,-4.80769230769231,8.56882406563355,22,5,41,22.545706219115168
AMZN,2025-07-07,154,119,125699.0,2.0088934175644053,3.9755305302868211,1.9666371127224151,5.9421676430092356,2.01742874563276,2.35007058398757,-7.18562874251497,9.03328050713154,114,11,29,22.679739191178953
AMZN,2025-07-08,158,125,151689.0,2.0327147735030406,4.2779140482386975,2.2451992747356559,6.5231133229743516,1.8680511517571268,3.1245711342998486,-8.81057268722467,8.56164383561644,110,24,24,23.336301299606426
AMZN,2025-07-09,146,96,102153.0,0.12522714006294286,3.3570489984737888,3.2318218584108447,6.5888708568846326,0.72029896056041609,3.547034488997078,-13.5849056603774,9.23913043478261,76,36,34,22.535555628624955
AMZN,2025-07-10,154,93,101554.0,2.1717892629998006,4.1631646462422109,1.991375383242409,6.1545400294846173,2.5392403437094884,3.1236997598056688,-5.54744525547445,11.6666666666667,106,14,34,20.724079381499457
AMZN,2025-07-11,133,77,109439.0,1.7263030802933308,3.8239413985255086,2.0976383182321743,5.9215797167576829,1.7561466533190249,3.3608435037306261,-11.4197530864198,10.0502512562814,96,21,16,21.952003876196621
AMZN,2025-07-12,63,43,37913.0,0.77185725516897452,3.2982000017765265,2.5263427466075528,5.82454274838408,0.83959724884193709,2.3902999992922109,-3.7542662116041,6.21387283236994,28,15,20,21.885283875300996
AMZN,2025-07-13,44,26,22583.0,1.0923328925218923,3.0676084146965525,1.9752755221746603,5.0428839368712124,0.560114081531907,2.7567208104573688,-4.3010752688172,6.34517766497462,19,14,11,22.891478104295508
AMZN,2025-07-14,97,64,52816.0,1.0516377519695761,3.2669988578712736,2.2153611059016991,5.4823599637729732,1.3864811013249632,2.5463406388760688,-5.8252427184466,9.57446808510638,55,14,28,21.91112308401507
AMZN,2025-07-15,188,158,91451.0,1.5437573643647668,3.6059384374975978,2.0621810731328329,5.6681195106304294,2.0653633037360684,2.6818971075360931,-10.2079395085066,10.036496350365,141,21,26,21.262306440860645
AMZN,2025-07-16,144,91,88812.0,1.1635504249193678,3.5989663326754746,2.4354159077561062,6.03438224043158,1.1277130596953593,3.0459446007609197,-9.84848484848485,8.67579908675799,89,26,29,20.929634993144884
AMZN,2025-07-17,192,164,158267.0,-0.56435651482865412,2.2157693943768648,2.7801259092055197,4.9958953035823814,-0.17424958917433198,3.1383893444021838,-15.3061224489796,8.58369098712446,68,104,20,21.426735901288513
AMZN,2025-07-18,99,73,63210.0,1.1272882651868594,3.6438754304972125,2.5165871653103529,6.1604625958075641,1.1784979746359951,3.1064165171019433,-7.89473684210526,8.07560137457045,58,26,15,21.632073752054083
AMZN,2025-07-19,55,36,31522.0,1.8905680481762033,3.9766993238813577,2.0861312757051547,6.0628305995865119,1.5470746024276023,3.6260360694142224,-10.4357798165138,6.10561056105611,35,11,9,21.495249653053964
AMZN,2025-07-20,52,35,36731.0,0.8300738141723929,3.529905906795753,2.699832092623359,6.2297379994191138,0.85689098423448007,3.1282289376065173,-13.265306122449,6.2992125984252,35,10,7,23.365459984354082
AMZN,2025-07-21,79,56,47747.0,-0.20113935093570132,3.0372153449097476,3.2383546958454494,6.2755700407551975,-0.25703926066176741,4.8014130968942146,-24.0963855421687,7.02247191011236,37,25,17,21.90810982170505
AMZN,2025-07-22,117,71,59362.0,0.6490728969232209,3.2690953479576925,2.6200224510344721,5.8891177989921637,1.0581328812996889,2.7457686667242616,-6.63716814159292,6.63956639566396,60,26,31,21.568642370145415
AMZN,2025-07-23,113,90,65547.0,0.729912997298881,3.9639473928992222,3.2340343956003426,7.1979817884995638,1.0958736763746513,4.1126214768738221,-11.5151515151515,10.5740181268882,66,24,23,22.370397539127413
AMZN,2025-07-24,108,74,57677.0,0.72465493246560819,3.6527967806133934,2.9281418481477846,6.580938628761178,0.76656106735778251,3.6456977076981607,-12.8440366972477,6.87732342007435,62,27,19,22.530462750848159
AMZN,2025-07-25,136,99,85296.0,1.8140179444332727,4.1567773875993081,2.3427594431660359,6.4995368307653463,0.87338974820731285,3.4726760780965011,-11.3924050632911,8.30449826989619,85,32,19,22.648427733251165
AMZN,2025-07-26,62,38,33063.0,-0.023694548735726111,3.3449016829803946,3.3685962317161193,6.7134979146965144,0.44695346460500934,2.937049120597548,-7.14285714285714,5.88235294117647,33,16,13,22.57476381957326
AMZN,2025-07-27,65,27,38401.0,0.30330579330494278,3.4204650234081386,3.1171592301031978,6.5376242535113356,0.48376488612173474,3.0552770746915341,-6.82226211849192,8.21529745042493,36,22,7,23.008508746125635
AMZN,2025-07-28,93,61,55139.0,1.0450090347472196,3.59610840338693,2.55109936863971,6.1472077720266372,0.97917926666629063,3.3713645716562963,-8.45070422535211,8.26580226904376,47,25,21,22.199580527658863
AMZN,2025-07-29,114,83,66630.0,1.3202123465849034,3.8328760118591467,2.5126636652742427,6.3455396771333907,1.3236588720954003,3.2147354641594559,-9.35251798561151,12.6086956521739,65,17,32,21.451394077539817
AMZN,2025-07-30,109,62,66016.0,0.82102998398935878,3.5513979487360103,2.730367964746653,6.2817659134826647,1.03783510941533,3.2632058129791188,-16.3265306122449,7.3943661971831,65,21,23,21.733594744480264
AMZN,2025-07-31,134,110,87329.0,0.942341093786119,3.6968696554084275,2.7545285616223083,6.451398217030734,1.0682630502032344,3.79715199633985,-12.5,10.5740181268882,75,27,32,21.146565311589573
AMZN,2025-08-01,134,97,89754.0,-0.21169700932239338,2.9332771968883367,3.1449742062107293,6.0782514030990642,0.42014111223402539,2.9550371141452465,-6.77328316086547,8.33333333333333,64,38,32,21.548427269805362
AMZN,2025-08-02,74,47,36166.0,-0.9135855043236667,2.7464480296694513,3.6600335339931185,6.4064815636625729,-0.38938730489917822,3.2499136735230754,-9.11764705882353,8.16326530612245,28,31,15,20.755181024758336
AMZN,2025-08-03,61,23,40459.0,0.24456449791596216,3.1601122201008618,2.9155477221848991,6.0756599422857613,0.50850120684205191,2.254244764746975,-4.55764075067024,5.45454545454546,30,17,14,21.658401187287247
AMZN,2025-08-04,75,51,37615.0,0.65714716704873122,3.6656676879096706,3.0085205208609391,6.6741882087706106,0.51644262217486869,3.2196465500565252,-7.22713864306785,9.27152317880795,34,17,24,21.665517971439694
AMZN,2025-08-05,159,118,96745.0,0.52204272963697684,3.7671672697522425,3.2451245401152651,7.0122918098675058,0.90048738703653963,3.2608853454242452,-9.86301369863014,11.4583333333333,66,25,68,20.148577652927131
AMZN,2025-08-06,116,78,77017.0,1.7376473044276737,4.0353013390327659,2.2976540346050931,6.33295537363786,1.5380707493438306,3.1923288325173691,-8.29875518672199,8.16326530612245,67,26,23,20.650670234634983
AMZN,2025-08-07,103,76,74217.0,1.5353737049873566,3.5221376873454444,1.986763982358086,5.5089016697035289,1.8044635654856989,2.9476330298282196,-6.40394088669951,10.840108401084,62,16,25,20.521548386483666
