date,ticker,open,high,low,close,volume,daily_return,realized_vol5,article_count,unique_source_count,tone_weighted,tone_positive_weighted,tone_negative_weighted,tone_polarity_weighted,tone_avg,tone_stddev,positive_article_count,negative_article_count,neutral_article_count,avg_activity_density,tone_lag1,tone_lag2,tone_lag3,articles_lag1,articles_lag2,articles_lag3,polarity_lag1,polarity_lag2,polarity_lag3,tone_rolling5,tone_momentum,tone_vol5,earnings_week,direction_t1,direction_t2,direction_t3,return_t1
2026-03-18,AMZN,213.92999267578125,215.13999938964844,208.8300018310547,209.8699951171875,37846600,-0.024767666852414494,0.01954471901870349,152.0,96.0,0.7179608320496209,3.2771784188430413,2.559217586793421,5.8363960056364625,0.4653984030238219,2.8392226328754337,66.0,39.0,47.0,22.06650179242903,0.9425920414254932,0.6000668632096414,0.9222802311028891,125.0,86.0,111.0,5.329776124542166,5.913991048174276,5.504414190606281,0.8243441105567108,-0.22463120937587233,0.15676144749739213,0,0.0,0.0,1.0,-0.005288991452693308
2026-03-19,AMZN,207.05999755859375,209.1199951171875,206.0500030517578,208.7599945068359,36440600,-0.005288991452693348,0.018503632875429894,101.0,56.0,0.640838813913382,3.414784585704275,2.7739457717908924,6.188730357495169,0.774438174836846,3.5972047736459407,55.0,26.0,20.0,21.707110819711463,0.7179608320496209,0.9425920414254932,0.6000668632096414,152.0,125.0,86.0,5.8363960056364625,5.329776124542166,5.913991048174276,0.7647477563402056,-0.07712201813623887,0.1589868777623978,0,0.0,1.0,0.0,-0.016238740557819868
2026-03-20,AMZN,207.3999938964844,207.5399932861328,204.32000732421875,205.3699951171875,63694600,-0.01623874055781982,0.019588110051775794,132.0,72.0,1.0808962209906552,3.528917056017435,2.4480208350267803,5.976937891044217,1.2047872103607835,2.743517201118489,73.0,24.0,35.0,22.60986329725453,0.640838813913382,0.7179608320496209,0.9425920414254932,101.0,152.0,125.0,6.188730357495169,5.8363960056364625,5.329776124542166,0.7964709543177587,0.44005740707727314,0.2068869702572569,0,1.0,1.0,1.0,0.023226393270054345
2026-03-23,AMZN,209.7899932861328,212.8000030517578,209.5099945068359,210.13999938964844,44277400,0.02322639327005427,0.020630918408206633,58.0,39.0,0.5583972266977006,3.6548162648624687,3.096419038164766,6.751235303027233,0.0851716984911977,3.696637078546276,23.0,18.0,17.0,23.273711350737347,1.0808962209906552,0.640838813913382,0.7179608320496209,132.0,101.0,152.0,5.976937891044217,6.188730357495169,5.8363960056364625,0.7881370270153706,-0.5224989942929545,0.21735117604144963,0,0.0,1.0,0.0,-0.013800294588880642
2026-03-24,AMZN,207.9499969482422,209.3500061035156,206.63999938964844,207.2400054931641,35351400,-0.013800294588880657,0.01846044326864667,144.0,103.0,-2.071765237914704,2.4701101510638384,4.541875388978543,7.011985540042381,-1.4100500493576384,3.0968218233813323,39.0,87.0,18.0,21.954167121188725,0.5583972266977006,1.0808962209906552,0.640838813913382,58.0,132.0,101.0,6.751235303027233,5.976937891044217,6.188730357495169,0.18526557114733108,-2.630162464612405,1.2773880368627124,0,1.0,1.0,0.0,0.021569200454641668
2026-03-25,AMZN,211.55999755859375,213.07000732421875,209.8999938964844,211.7100067138672,36388800,0.021569200454641724,0.019163031097428534,114.0,82.0,1.2587637198269606,3.422679788590707,2.1639160687637475,5.586595857354454,0.9410190394561436,3.0226305039666386,57.0,28.0,29.0,22.131967129757655,-2.071765237914704,0.5583972266977006,1.0808962209906552,144.0,58.0,132.0,7.011985540042381,6.751235303027233,5.976937891044217,0.29342614870279904,3.330528957741665,1.3543468230502358,0,0.0,0.0,0.0,-0.01969681779553425
2026-03-26,AMZN,210.61000061035156,212.88999938964844,207.1199951171875,207.5399932861328,46746000,-0.019696817795534227,0.02145882089768091,86.0,65.0,1.2070748323235,3.5138882301209797,2.30681339779748,5.820701627918459,0.8629525780668303,2.9748161073886097,49.0,19.0,18.0,21.33359098184839,1.2587637198269606,-2.071765237914704,0.5583972266977006,114.0,144.0,58.0,5.586595857354454,7.011985540042381,6.751235303027233,0.4066733523848226,-0.05168888750346046,1.4130600641736004,0,0.0,0.0,1.0,-0.039510442389467194
2026-03-27,AMZN,206.4600067138672,206.6000061035156,199.13999938964844,199.33999633789065,56009800,-0.039510442389467215,0.02731757961076232,106.0,83.0,-1.04360916261945,3.1885202511741264,4.232129413793573,7.420649664967697,-1.1254223384040745,4.328235695381587,37.0,53.0,16.0,22.819216088225115,1.2070748323235,1.2587637198269606,-2.071765237914704,86.0,114.0,144.0,5.820701627918459,5.586595857354454,7.011985540042381,-0.018227724337198346,-2.25068399494295,1.4775819141106505,0,1.0,1.0,1.0,0.008076656164990127
2026-03-30,AMZN,201.47999572753903,203.8000030517578,199.97999572753903,200.9499969482422,46373800,0.008076656164990093,0.023947354914048938,77.0,54.0,1.353824011992539,3.7640568542206574,2.4102328422281185,6.174289696448778,0.7978152815498107,3.1603288956618303,41.0,21.0,15.0,21.58626612332746,-1.04360916261945,1.2070748323235,1.2587637198269606,106.0,86.0,114.0,7.420649664967697,5.820701627918459,5.586595857354454,0.14085763272176935,2.3974331746119892,1.593461807707054,0,1.0,1.0,1.0,0.0364270088847235
2026-03-31,AMZN,204.8500061035156,210.27999877929688,204.13999938964844,208.27000427246097,58470100,0.03642700888472361,0.03080990969294366,92.0,61.0,1.260436672982488,3.604777722250884,2.3443410492683983,5.9491187715192835,1.034748788229552,2.7404683522602893,47.0,19.0,26.0,22.272417582160124,1.353824011992539,-1.04360916261945,1.2070748323235,77.0,106.0,86.0,6.174289696448778,7.420649664967697,5.820701627918459,0.8072980149012077,-0.09338733901005103,1.0360412003407817,0,1.0,1.0,1.0,0.011043371606930474
2026-04-01,AMZN,210.44000244140625,213.5800018310547,208.19000244140625,210.57000732421875,45955400,0.011043371606930474,0.029412903840705426,110.0,81.0,-1.194187540241207,3.0099678710161575,4.204155411257368,7.214123282273524,1.094778911997156,3.050636797272362,66.0,17.0,27.0,21.552665148149025,1.260436672982488,1.353824011992539,-1.04360916261945,92.0,77.0,106.0,5.9491187715192835,6.174289696448778,7.420649664967697,0.3167077628875742,-2.454624213223695,1.3126551949274323,0,0.0,1.0,1.0,-0.0037992260242742156
2026-04-02,AMZN,206.5399932861328,212.2100067138672,204.8999938964844,209.77000427246097,31453000,-0.0037992260242741827,0.027657159775709126,194.0,160.0,0.9299140560712836,2.7073718652945176,1.7774578092232365,4.484829674517754,0.8292360565243764,2.896581725918866,58.0,29.0,107.0,21.54653611147152,-1.194187540241207,1.260436672982488,1.353824011992539,110.0,92.0,77.0,7.214123282273524,5.9491187715192835,6.174289696448778,0.2612756076371309,2.1241015963124905,1.270842187642268,0,1.0,1.0,1.0,0.014396667550949356
2026-04-06,AMZN,209.8000030517578,212.9499969482422,209.58999633789065,212.7899932861328,25385500,0.01439666755094926,0.014669655446459217,72.0,52.0,0.5858294631153383,3.1731949161435073,2.587365453028169,5.760560369171676,0.787624304263466,2.8009660868330095,34.0,15.0,23.0,21.969907898298302,0.9299140560712836,-1.194187540241207,1.260436672982488,194.0,110.0,92.0,4.484829674517754,7.214123282273524,5.9491187715192835,0.5871633327840886,-0.3440845929559453,1.040643593889912,0,1.0,1.0,1.0,0.004605531356027441
2026-04-07,AMZN,211.2400054931641,213.97000122070312,209.0800018310547,213.77000427246097,28154600,0.00460553135602737,0.01505159677680849,150.0,127.0,0.2911864728309714,3.3133210065019756,3.0221345336710033,6.335455540172974,0.7578897999791858,2.825567123134513,47.0,19.0,84.0,22.012627223897976,0.5858294631153383,0.9299140560712836,-1.194187540241207,72.0,194.0,110.0,5.760560369171676,4.484829674517754,7.214123282273524,0.37463582495177505,-0.29464299028436697,0.9494406714841008,0,1.0,1.0,1.0,0.03499085736091108
2026-04-08,AMZN,223.7899932861328,226.1000061035156,219.6199951171875,221.25,51092700,0.03499085736091101,0.014484700991312828,97.0,76.0,-0.133640356058688,3.0098693480527854,3.143509704111472,6.153379052164257,0.3122451122496822,3.227337503421755,40.0,30.0,27.0,23.255826688424712,0.2911864728309714,0.5858294631153383,0.9299140560712836,150.0,72.0,194.0,6.335455540172974,5.760560369171676,4.484829674517754,0.09582041914353981,-0.4248268288896594,0.8201770747685094,0,1.0,1.0,1.0,0.056045170153601824
2026-04-09,AMZN,225.22999572753903,233.8000030517578,223.27000427246097,233.6499938964844,65964200,0.056045170153601775,0.024243479687048465,103.0,64.0,0.8092956840529004,3.4067172109830337,2.597421526930133,6.004138737913168,0.8099290129476907,2.468654895050305,47.0,19.0,37.0,22.045947162111492,-0.133640356058688,0.2911864728309714,0.5858294631153383,97.0,150.0,72.0,6.153379052164257,6.335455540172974,5.760560369171676,0.49651706400236134,0.9429360401115884,0.4280476457881817,0,1.0,1.0,0.0,0.020244002182271258
2026-04-10,AMZN,235.3000030517578,240.42999267578125,235.2100067138672,238.3800048828125,56912800,0.02024400218227118,0.020056320440231538,111.0,57.0,0.9344378655371002,3.2763651908898814,2.34192732535278,5.6182925162426605,0.7800082177262555,3.117211974867676,55.0,19.0,37.0,21.94159070093458,0.8092956840529004,-0.133640356058688,0.2911864728309714,103.0,97.0,150.0,6.004138737913168,6.153379052164257,6.335455540172974,0.4974218258955245,0.12514218148419975,0.4291959724214688,0,1.0,0.0,0.0,0.006334400855383194
2026-04-13,AMZN,237.4499969482422,240.0,235.75,239.88999938964844,42166200,0.006334400855383171,0.021500189279710567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344378655371002,0.8092956840529004,-0.133640356058688,111.0,103.0,97.0,5.6182925162426605,6.004138737913168,6.153379052164257,0.38025593327245694,-0.9344378655371002,0.47639533518887617,0,0.0,0.0,0.0,
2024-12-26,GOOGL,194.25194880473947,195.84459196860377,193.48550314170072,194.69989013671875,12046600,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0,0.0,0.0,0.0,-0.014519525775063848
2024-12-27,GOOGL,194.05286442098583,194.42117206113832,189.77264937982267,191.87294006347656,18891400,-0.01451952577506388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.007885429220924587
2024-12-30,GOOGL,188.9265638700057,191.66390866604783,188.24968525874627,190.3599395751953,14264700,-0.007885429220924611,0.004691014660478185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1.0,-0.01014434052728753
2024-12-31,GOOGL,190.2006709297877,191.07662611886295,187.6424905201336,188.42886352539065,17466900,-0.010144340527287521,0.0033728366728916423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0006867832646116672
2025-01-02,GOOGL,189.77266033181004,191.1164539742449,186.63716208422355,188.5582733154297,20370800,0.000686783264611579,0.006391948499445464,1303.0,694.0,0.141600552821334,3.1503938540750367,3.0087933012537005,6.159187155328737,0.3923140692880397,3.563893861818386,638.0,377.0,288.0,22.769734072341983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283201105642668,0.141600552821334,0.0633256923520105,0,1.0,1.0,1.0,0.01245841039607586
2025-01-03,GOOGL,190.48934425629204,192.32088844513345,189.10574139792004,190.90740966796875,18596200,0.01245841039607587,0.010680403720077525,1497.0,726.0,0.1124165262754988,3.1588760789925767,3.0464595527170766,6.205335631709655,0.3727992297564453,3.404296582065321,637.0,439.0,421.0,23.001753501685545,0.141600552821334,0.0,0.0,1303.0,0.0,0.0,6.159187155328737,0.0,0.0,0.05080341581936656,-0.0291840265458352,0.07032648264448463,0,1.0,1.0,1.0,0.02648731851218114
2025-01-06,GOOGL,193.0873348986171,197.3078286539653,192.95794346331456,195.9640350341797,29563600,0.026487318512181224,0.015239862577250398,1317.0,616.0,1.1171538254430522,3.59362904769988,2.4764752222568274,6.070104269956709,1.0851400646381235,3.3535421424789047,668.0,306.0,343.0,23.06979265667466,0.1124165262754988,0.141600552821334,0.0,1497.0,1303.0,0.0,6.205335631709655,6.159187155328737,0.0,0.274234180907977,1.0047372991675534,0.4755783142001582,0,0.0,0.0,0.0,-0.007009663622887992
2025-01-07,GOOGL,196.2029332360376,200.0750314967655,193.7044893056301,194.59039306640625,26487200,-0.007009663622888018,0.015068577131482021,1954.0,1010.0,0.6076385950498615,3.0662595007517943,2.458620905701932,5.524880406453725,0.5928051820046794,3.2679659758893647,826.0,544.0,584.0,23.207371316782904,1.1171538254430522,0.1124165262754988,0.141600552821334,1317.0,1497.0,1303.0,6.070104269956709,6.205335631709655,6.159187155328737,0.3957618999179493,-0.5095152303931907,0.4655126520036936,0,0.0,0.0,0.0,-0.007877719154787736
2025-01-08,GOOGL,191.683825506133,195.38669258245943,191.49469743094457,193.05746459960935,24864800,-0.007877719154787743,0.014542964452322997,1804.0,862.0,0.3950665318200229,2.9735441278194843,2.5784775959994626,5.552021723818949,0.4799225368968585,3.1564940632836076,671.0,503.0,630.0,23.15875330086338,0.6076385950498615,1.1171538254430522,0.1124165262754988,1954.0,1317.0,1497.0,5.524880406453725,6.070104269956709,6.205335631709655,0.4747752062819539,-0.21257206322983863,0.4119968464379656,0,0.0,0.0,0.0,-0.009847841650481096
2025-01-10,GOOGL,193.40587493046604,195.61566016820697,189.4342306110514,191.15626525878903,26665200,-0.009847841650481137,0.01600450071392185,1788.0,891.0,-0.423448934074116,2.827732305320739,3.251181239394855,6.078913544715595,-0.2866698449215892,3.2261748631608773,627.0,739.0,422.0,22.858317254077303,0.3950665318200229,0.6076385950498615,1.1171538254430522,1804.0,1954.0,1317.0,5.552021723818949,5.524880406453725,6.070104269956709,0.3617653089028639,-0.8185154658941389,0.5724750383162895,0,0.0,0.0,1.0,-0.0053635100753797104
2025-01-13,GOOGL,189.19533519391976,190.30021256834416,186.4977995025927,190.13099670410156,21823700,-0.005363510075379718,0.015296328363063265,1233.0,628.0,0.0787824345960495,3.050648771028024,2.9718663364319724,6.022515107459995,0.317056950507818,3.27047443438277,479.0,392.0,362.0,23.475990050347477,-0.423448934074116,0.3950665318200229,0.6076385950498615,1788.0,1804.0,1954.0,6.078913544715595,5.552021723818949,5.524880406453725,0.355038490566974,0.5022313686701655,0.5763221580222138,0,0.0,1.0,1.0,-0.007067736453611986
2025-01-14,GOOGL,190.3599316953501,191.09651654383717,187.44340746260227,188.7872009277344,17174900,-0.007067736453612028,0.0016297741089949841,1981.0,973.0,0.0705571299725758,3.0033103979189364,2.9327532679463566,5.936063665865292,-0.0017144810658926,3.3993725348702286,728.0,715.0,538.0,23.178649184317663,0.0787824345960495,-0.423448934074116,0.3950665318200229,1233.0,1788.0,1804.0,6.022515107459995,6.078913544715595,5.552021723818949,0.14571915147287876,-0.008225304623473706,0.3903927034371752,0,1.0,1.0,1.0,0.031055599910704012
2025-01-15,GOOGL,192.20141470890871,195.4563707355863,190.97707930364396,194.6501007080078,21776000,0.031055599910704057,0.01733527691843791,2300.0,1143.0,-0.0901362374588708,3.0509502412037186,3.1410864786625914,6.1920367198663095,0.1701535993744156,3.3695191012222603,818.0,935.0,547.0,22.75022221287986,0.0705571299725758,0.0787824345960495,-0.423448934074116,1981.0,1233.0,1788.0,5.936063665865292,6.022515107459995,6.078913544715595,0.0061641849711322775,-0.16069336743144658,0.2977020743734852,1,0.0,1.0,1.0,-0.013500395756263685
2025-01-16,GOOGL,193.2465827004133,194.5804124827484,191.92270143099617,192.02224731445312,17815400,-0.013500395756263717,0.018151777319400715,1908.0,975.0,-0.0312692575236038,3.2454930887055577,3.2767623462291633,6.522255434934721,0.0501846077766183,3.1822402239679786,652.0,672.0,584.0,22.94586695441894,-0.0901362374588708,0.0705571299725758,0.0787824345960495,2300.0,1981.0,1233.0,6.1920367198663095,5.936063665865292,6.022515107459995,-0.07910297289759306,0.058866979935266996,0.2051279396635705,1,1.0,1.0,1.0,0.016017726751517955
2025-01-17,GOOGL,195.6255669249055,196.32234248434244,192.85836171130745,195.09800720214844,27735100,0.016017726751518024,0.018658808355057958,2423.0,1391.0,-0.7588051441342749,2.8044280371154837,3.5632331812497613,6.3676612183652415,-0.6309787711938956,3.035382418106874,637.0,1195.0,591.0,22.715884432288313,-0.0312692575236038,-0.0901362374588708,0.0705571299725758,1908.0,2300.0,1981.0,6.522255434934721,6.1920367198663095,5.936063665865292,-0.14617421490962484,-0.7275358866106711,0.3497277618386118,1,1.0,1.0,1.0,0.01045929893477548
2025-01-21,GOOGL,198.15390588987137,201.3590737795005,196.9594160260543,197.1385955810547,29971300,0.010459298934775374,0.01795378525678609,2078.0,1092.0,-0.10658115658521,3.061275696582087,3.167856853167295,6.229132549749379,0.0181022400259294,3.1273169971077706,748.0,791.0,539.0,22.946920768209235,-0.7588051441342749,-0.0312692575236038,-0.0901362374588708,2423.0,1908.0,2300.0,6.3676612183652415,6.522255434934721,6.1920367198663095,-0.18324693314587673,0.652223987549065,0.32913834991007895,1,1.0,0.0,1.0,0.0016157527182380255
2025-01-22,GOOGL,198.14394994474472,199.5574134711185,196.62099201618707,197.4571228027344,26200600,0.001615752718238106,0.016572103596016477,2315.0,1092.0,0.1627095669544919,3.130665443661264,2.9679558767067715,6.098621320368036,0.3792230006144138,3.442968085916158,990.0,716.0,609.0,22.61370872099604,-0.10658115658521,-0.7588051441342749,-0.0312692575236038,2078.0,2423.0,1908.0,6.229132549749379,6.3676612183652415,6.522255434934721,-0.16481644574949353,0.2692907235397019,0.34889081268501393,1,0.0,1.0,0.0,-0.0019660679028327124
2025-01-23,GOOGL,197.22817603032425,199.37823954000908,194.30170322912596,197.06890869140625,26951400,-0.0019660679028327133,0.01143259053215759,2419.0,1182.0,0.5968131180813356,3.1121987661496866,2.515385648068351,5.6275844142180365,0.7920260382555357,2.9821293604382357,1104.0,602.0,713.0,22.62382422930247,0.1627095669544919,-0.10658115658521,-0.7588051441342749,2315.0,2078.0,2423.0,6.098621320368036,6.229132549749379,6.3676612183652415,-0.02742657464145224,0.43410355112684373,0.4916863258926938,1,1.0,0.0,0.0,0.011263862446988586
2025-01-24,GOOGL,197.18837511510904,199.9754777209976,197.0888292269401,199.2886657714844,23877500,0.011263862446988515,0.0074112109752183745,1923.0,921.0,0.724027340168259,3.3349828180279726,2.6109554778597124,5.945938295887685,0.689759333779121,3.270775695039006,875.0,525.0,523.0,23.123673990253437,0.5968131180813356,0.1627095669544919,-0.10658115658521,2419.0,2315.0,2078.0,5.6275844142180365,6.098621320368036,6.229132549749379,0.12363274489692033,0.12721422208692335,0.5953140772007564,1,0.0,0.0,0.0,-0.04195609353396363
2025-01-27,GOOGL,191.5245367578076,195.97396712425268,189.8522601854155,190.9272918701172,41728900,-0.04195609353396368,0.02189935719217514,1852.0,816.0,0.7609230366793706,3.307193211424086,2.546270174744714,5.853463386168799,0.6248605035753607,2.997549163526884,908.0,450.0,494.0,22.69908718269602,0.724027340168259,0.5968131180813356,0.1627095669544919,1923.0,2419.0,2315.0,5.945938295887685,5.6275844142180365,6.098621320368036,0.42757838105964935,0.036895696511111575,0.3818124347582365,1,1.0,1.0,1.0,0.018195243183057475
2025-01-28,GOOGL,191.8629920734772,194.5804247512124,189.80251062684363,194.40126037597656,24157900,0.01819524318305743,0.023407908369082273,2817.0,1403.0,0.0726551725579106,2.9053137253018195,2.8326585527439105,5.737972278045728,0.1084897011980583,2.953774531098055,1092.0,735.0,990.0,23.17675904877176,0.7609230366793706,0.724027340168259,0.5968131180813356,1852.0,1923.0,2419.0,5.853463386168799,5.945938295887685,5.6275844142180365,0.4634256468882735,-0.6882678641214599,0.32301001582122385,1,1.0,1.0,1.0,0.0005632528827266948
2025-01-29,GOOGL,194.66006109436609,195.8843965743091,192.5398581602494,194.51075744628903,18218300,0.0005632528827266281,0.02336555707066008,1652.0,869.0,0.0624975056363365,3.2456621156640546,3.183164610027718,6.428826725691772,0.230780916125108,3.1695131462174637,691.0,496.0,465.0,23.19577503322558,0.0726551725579106,0.7609230366793706,0.724027340168259,2817.0,1852.0,1923.0,5.737972278045728,5.853463386168799,5.945938295887685,0.4433832346246424,-0.010157666921574098,0.3484417467646404,1,1.0,1.0,1.0,0.027941259186048003
2025-01-30,GOOGL,197.0888449414686,200.4731927690754,196.76036171060423,199.9456329345703,24354700,0.02794125918604795,0.027147920312061192,1939.0,980.0,-0.176465581736729,3.3202227231227384,3.496688304859469,6.816911027982208,-0.3327665736603205,3.2403984003185817,665.0,752.0,522.0,22.92345953428399,0.0624975056363365,0.0726551725579106,0.7609230366793706,1652.0,2817.0,1852.0,6.428826725691772,5.737972278045728,5.853463386168799,0.28872749466102954,-0.23896308737306549,0.4262412579872374,1,1.0,1.0,1.0,0.015681829403546652
2025-01-31,GOOGL,201.0704376113212,204.53441911538957,200.87136100783613,203.0811462402344,32001100,0.015681829403546566,0.027544924731086367,1817.0,967.0,0.0582147555288803,2.8970067825302883,2.838792027001406,5.735798809531698,0.1841806422776077,3.1623200217305527,700.0,574.0,543.0,23.008754979515626,-0.176465581736729,0.0624975056363365,0.0726551725579106,1939.0,1652.0,2817.0,6.816911027982208,6.428826725691772,5.737972278045728,0.15556497773315378,0.2346803372656093,0.35415933133016736,0,0.0,1.0,0.0,-0.013675278151247635
2025-02-03,GOOGL,199.76644678798675,202.8123625387659,199.17916555521708,200.303955078125,27838300,-0.013675278151247583,0.016359784843507745,1498.0,743.0,0.0862624070720158,2.782160425031857,2.695898017959839,5.478058442991691,0.3194634288175388,3.0595359304731264,526.0,375.0,597.0,22.94846840333402,0.0582147555288803,-0.176465581736729,0.0624975056363365,1817.0,1939.0,1652.0,5.735798809531698,6.816911027982208,6.428826725691772,0.02063285181168284,0.028047651543135495,0.11070953167365198,0,1.0,0.0,0.0,0.025592742353235134
2025-02-04,GOOGL,202.4540365472158,206.09719755510824,201.8767037764101,205.43028259277344,43856400,0.025592742353235165,0.01760273617650601,3672.0,1686.0,-0.8274270693467556,2.7496801814967755,3.577107250843526,6.326787432340301,-1.2424950687434082,3.1525854444567956,827.0,2166.0,679.0,22.653020544269573,0.0862624070720158,0.0582147555288803,-0.176465581736729,1498.0,1817.0,1939.0,5.478058442991691,5.735798809531698,6.816911027982208,-0.1593835965692504,-0.9136894764187714,0.3884250575061439,0,0.0,0.0,0.0,-0.07292380888502549
2025-02-05,GOOGL,190.19072588273335,191.86298743209488,187.16470709545553,190.44952392578125,70373900,-0.07292380888502548,0.04220806148070113,2951.0,1286.0,-0.063055332673636,2.9706254743718596,3.0336808070454957,6.0043062814173584,-0.2414831011591646,3.010258439299474,931.0,1175.0,845.0,22.843179928934877,-0.8274270693467556,0.0862624070720158,0.0582147555288803,3672.0,1498.0,1817.0,6.326787432340301,5.478058442991691,5.735798809531698,-0.1844941642312449,0.7643717366731195,0.37429644303086956,0,1.0,0.0,0.0,0.0014112312018780095
2025-02-06,GOOGL,188.62795003909463,191.21599131294843,187.85154069465264,190.71829223632812,29297400,0.001411231201877916,0.03880115861422067,2745.0,1309.0,0.0494692725016804,3.131485427548618,3.082016155046935,6.21350158259555,0.0012108418451679,3.0727521219625897,906.0,921.0,918.0,23.013341447538934,-0.063055332673636,-0.8274270693467556,0.0862624070720158,2951.0,3672.0,1498.0,6.0043062814173584,6.326787432340301,5.478058442991691,-0.13930719338356304,0.1125246051753164,0.38886258144147395,0,0.0,0.0,0.0,-0.03267227856756195
2025-02-07,GOOGL,190.1708212328695,190.3002126652559,182.39676404459453,184.48709106445312,49315000,-0.03267227856756194,0.037170884537429956,2173.0,1003.0,0.2235332110168322,2.9636095253614028,2.740076314344569,5.703685839705971,0.0744554024155318,3.1062986699998465,854.0,719.0,600.0,23.120598640892,0.0494692725016804,-0.063055332673636,-0.8274270693467556,2745.0,2951.0,3672.0,6.21350158259555,6.0043062814173584,6.326787432340301,-0.10624350228597265,0.1740639385151518,0.4159412907489457,0,1.0,0.0,0.0,0.006096995123297315
2025-02-10,GOOGL,186.4878632560443,187.3339426329122,185.0047144350808,185.6119079589844,23105600,0.006096995123297422,0.038821400747775146,2634.0,1227.0,1.0873498076204204,3.9559681336322345,2.8686183260118105,6.824586459644044,1.0713142909652067,3.3187751636621305,1389.0,609.0,636.0,22.797364891111275,0.2235332110168322,0.0494692725016804,-0.063055332673636,2173.0,2745.0,2951.0,5.703685839705971,6.21350158259555,6.0043062814173584,0.09397397782370827,0.8638165966035882,0.6854195607450586,0,0.0,0.0,0.0,-0.006167246315477562
2025-02-11,GOOGL,184.17851963260873,186.0797337562697,183.4319710154344,184.4671936035156,21239500,-0.006167246315477604,0.032744213434074236,2338.0,1124.0,0.1804109112988592,2.8898514150388035,2.7094405037399443,5.599291918778748,0.1443961076993912,2.8314891155943167,832.0,667.0,839.0,23.33828603411942,1.0873498076204204,0.2235332110168322,0.0494692725016804,2634.0,2173.0,2745.0,6.824586459644044,5.703685839705971,6.21350158259555,0.2955415739528312,-0.9069388963215612,0.45676686386579923,0,0.0,1.0,0.0,-0.009227294813024518
2025-02-12,GOOGL,182.37685574217417,184.25815769470228,180.9932528796119,182.7650604248047,22072600,-0.009227294813024534,0.015006837668811628,2174.0,1036.0,0.2675235590374339,3.278568752467931,3.0110451934304976,6.289613945898428,0.4704258173464627,3.118591995430078,938.0,579.0,657.0,23.08550545639911,0.1804109112988592,1.0873498076204204,0.2235332110168322,2338.0,2634.0,2173.0,5.599291918778748,6.824586459644044,5.703685839705971,0.3616573522950452,0.08711264773857472,0.41378758400051546,0,1.0,1.0,1.0,0.013779200014426821
2025-02-13,GOOGL,183.4717999572288,185.42277188580212,182.2972222059454,185.28341674804688,21402500,0.013779200014426785,0.01773945548383493,2672.0,1252.0,-0.3311295242988587,2.841899670525816,3.173029194824672,6.01492886535049,-0.3450764305297563,3.160563752846917,882.0,1208.0,582.0,23.13124672968728,0.2675235590374339,0.1804109112988592,1.0873498076204204,2174.0,2338.0,2634.0,6.289613945898428,5.599291918778748,6.824586459644044,0.28553759293493736,-0.5986530833362926,0.5095100168501105,0,0.0,0.0,0.0,-0.004888849578686162
2025-02-14,GOOGL,184.208378132258,185.54220800020585,183.4717932262479,184.37759399414065,20448400,-0.004888849578686183,0.00967064227197442,2707.0,1412.0,-0.2830644505875038,2.8424623420078254,3.125526792595329,5.967989134603156,-0.5270768091654155,3.0432250151094333,791.0,1280.0,636.0,22.41398449733201,-0.3311295242988587,0.2675235590374339,0.1804109112988592,2672.0,2174.0,2338.0,6.01492886535049,6.289613945898428,5.599291918778748,0.18421806061407014,0.04806507371135493,0.5715193197641383,0,0.0,1.0,0.0,-0.007882155392080188
2025-02-18,GOOGL,184.74588137416615,185.10422527431425,180.90364435146645,182.92430114746097,29916700,-0.007882155392080148,0.009456215982267566,2096.0,1091.0,0.1915533869881181,2.963871673251675,2.7723182862635563,5.73618995951523,-0.1797676315178021,3.167786840580051,722.0,803.0,571.0,23.47237565909076,-0.2830644505875038,-0.3311295242988587,0.2675235590374339,2707.0,2672.0,2174.0,5.967989134603156,6.01492886535049,6.289613945898428,0.00505877648760969,0.4746178375756219,0.28742561671387085,0,1.0,1.0,0.0,0.008162492773057719
